symbol,datetime,open,high,low,close,volume
TCS,2026-01-05 09:45:00,3208.2,3208.2,3202,3203.7,9972
TCS,2026-01-05 09:46:00,3204.8,3207,3203.4,3206.8,5888
TCS,2026-01-05 09:47:00,3206.9,3206.9,3204.1,3204.8,3128
TCS,2026-01-05 09:48:00,3204.8,3204.8,3201,3202.5,7793
TCS,2026-01-05 09:49:00,3202.6,3206.4,3202,3206,4017
TCS,2026-01-05 09:50:00,3206,3209,3205.2,3208.8,4312
TCS,2026-01-05 09:51:00,3208.8,3210.4,3206,3206.8,6216
TCS,2026-01-05 09:52:00,3207.9,3207.9,3201,3202.2,12230
TCS,2026-01-05 09:53:00,3202.9,3205.3,3202.5,3203.4,7593
TCS,2026-01-05 09:54:00,3202.2,3205,3202.2,3203.4,5839
TCS,2026-01-05 09:55:00,3203.3,3204.9,3202.6,3203,3837
TCS,2026-01-05 09:56:00,3202.8,3205,3202.5,3204.1,2439
TCS,2026-01-05 09:57:00,3204,3205,3200.3,3200.3,5899
TCS,2026-01-05 09:58:00,3200.7,3200.7,3191,3192.1,26004
TCS,2026-01-05 09:59:00,3193,3194.3,3192,3192.5,8862
TCS,2026-01-05 10:00:00,3193,3196.9,3192,3196.9,12073
TCS,2026-01-05 10:01:00,3196.6,3198,3195,3196.8,5486
TCS,2026-01-05 10:02:00,3196.3,3196.5,3193.1,3195.6,5548
TCS,2026-01-05 10:03:00,3195.9,3197.8,3194.5,3196.5,6283
TCS,2026-01-05 10:04:00,3196.4,3196.7,3193,3194.2,3575
TCS,2026-01-05 10:05:00,3195.3,3195.3,3192.4,3195,4383
TCS,2026-01-05 10:06:00,3195,3201.6,3194.9,3201.6,12626
TCS,2026-01-05 10:07:00,3201.5,3203,3199.7,3200.5,8561
TCS,2026-01-05 10:08:00,3200.6,3204.6,3199,3203.5,6942
TCS,2026-01-05 10:09:00,3204,3211.9,3204,3209.8,17542
TCS,2026-01-05 10:10:00,3209.8,3210.8,3206.8,3208.5,8036
TCS,2026-01-05 10:11:00,3209,3210.4,3207.4,3209.9,4137
TCS,2026-01-05 10:12:00,3209,3210.7,3207.9,3209,6544
TCS,2026-01-05 10:13:00,3208.1,3213.3,3207.3,3212.7,16387
TCS,2026-01-05 10:14:00,3213.1,3214.7,3210.5,3210.6,14048
TCS,2026-01-05 10:15:00,3211.1,3212,3209.3,3211.7,6872
TCS,2026-01-05 10:16:00,3210,3211.6,3209.5,3210.2,4920
TCS,2026-01-05 10:17:00,3210.2,3210.9,3208,3209.9,4319
TCS,2026-01-05 10:18:00,3210.5,3212.8,3210,3211.8,4599
TCS,2026-01-05 10:19:00,3212.8,3213.3,3211,3212.2,4726
TCS,2026-01-05 10:20:00,3213,3216,3212.5,3215.3,5390
TCS,2026-01-05 10:21:00,3215.2,3215.3,3213.5,3214.8,3703
TCS,2026-01-05 10:22:00,3214.8,3215.2,3213.8,3214,5147
TCS,2026-01-05 10:23:00,3213.9,3215,3213.9,3214.5,1923
TCS,2026-01-05 10:24:00,3214.5,3217,3214.5,3216.3,7353
TCS,2026-01-05 10:25:00,3216.2,3219.7,3216.2,3218.8,9082
TCS,2026-01-05 10:26:00,3218.7,3221.5,3218.2,3219.2,12824
TCS,2026-01-05 10:27:00,3219.4,3219.8,3218,3218,2234
TCS,2026-01-05 10:28:00,3218,3218.3,3216.4,3216.4,3558
TCS,2026-01-05 10:29:00,3216.3,3219,3216.3,3217.1,3797
TCS,2026-01-05 10:30:00,3218.3,3218.3,3216,3216.8,3295
TCS,2026-01-05 10:31:00,3216.7,3217.5,3216.2,3216.6,2906
TCS,2026-01-05 10:32:00,3216.9,3217.1,3216,3216.9,954
TCS,2026-01-05 10:33:00,3216.5,3216.5,3216,3216.4,825
TCS,2026-01-05 10:34:00,3216.2,3216.3,3215.8,3215.8,953
TCS,2026-01-05 10:35:00,3216.4,3217.1,3215.8,3217,2858
TCS,2026-01-05 10:36:00,3216.8,3220,3216.8,3219.8,5392
TCS,2026-01-05 10:37:00,3220.4,3220.8,3218.5,3218.8,3886
TCS,2026-01-05 10:38:00,3218.8,3219.5,3218.2,3219,919
TCS,2026-01-05 10:39:00,3218.2,3220,3218.2,3218.9,3660
TCS,2026-01-05 10:40:00,3219.1,3219.2,3215.9,3215.9,2940
TCS,2026-01-05 10:41:00,3215.9,3215.9,3214,3214.2,2793
TCS,2026-01-05 10:42:00,3214.3,3214.7,3212.1,3212.2,4509
TCS,2026-01-05 10:43:00,3212.1,3214,3211.1,3213.7,5658
TCS,2026-01-05 10:44:00,3213.5,3217.4,3212.6,3216.8,1722
TCS,2026-01-05 10:45:00,3217,3219,3215.5,3218.1,2680
TCS,2026-01-05 10:46:00,3218.1,3220,3217.9,3218,1456
TCS,2026-01-05 10:47:00,3217.1,3219,3217.1,3217.8,916
TCS,2026-01-05 10:48:00,3218,3218.1,3216.5,3217.8,2419
TCS,2026-01-05 10:49:00,3217.1,3219.1,3216.7,3217.7,1803
TCS,2026-01-05 10:50:00,3217.7,3219.7,3217.3,3218.2,2036
TCS,2026-01-05 10:51:00,3217.6,3219.5,3217.5,3218.1,1086
TCS,2026-01-05 10:52:00,3218.3,3218.9,3217.9,3217.9,993
TCS,2026-01-05 10:53:00,3217.9,3218.7,3216.9,3218,2970
TCS,2026-01-05 10:54:00,3217.4,3218,3216.6,3218,2945
TCS,2026-01-05 10:55:00,3217.9,3218,3216.1,3217.1,1374
TCS,2026-01-05 10:56:00,3217.1,3217.9,3216.1,3216.3,1832
TCS,2026-01-05 10:57:00,3217.1,3217.2,3216,3216.2,2666
TCS,2026-01-05 10:58:00,3216.2,3217.2,3215.8,3217,1268
TCS,2026-01-05 10:59:00,3217.1,3217.6,3216.5,3216.9,899
TCS,2026-01-05 11:00:00,3216.9,3217.6,3216.2,3217.3,1846
TCS,2026-01-05 11:01:00,3217.5,3218.1,3216.4,3218.1,2267
TCS,2026-01-05 11:02:00,3218,3219.7,3218,3219.5,807
TCS,2026-01-05 11:03:00,3219.8,3224.1,3219.7,3223.2,18733
TCS,2026-01-05 11:04:00,3223.7,3224.9,3223,3223.9,12484
TCS,2026-01-05 11:05:00,3223.4,3223.9,3223.3,3223.5,1015
TCS,2026-01-05 11:06:00,3223.5,3223.9,3223.3,3223.5,1785
TCS,2026-01-05 11:07:00,3224,3224.9,3223.7,3224.1,6930
TCS,2026-01-05 11:08:00,3224.3,3225,3224.1,3224.9,3109
TCS,2026-01-05 11:09:00,3225,3225.4,3224.7,3225.4,2253
TCS,2026-01-05 11:10:00,3224.6,3225.4,3224.6,3225.2,5713
TCS,2026-01-05 11:11:00,3225,3225.4,3225,3225,849
TCS,2026-01-05 11:12:00,3225.1,3225.3,3225,3225,4279
TCS,2026-01-05 11:13:00,3225,3225.1,3222.2,3222.2,13136
TCS,2026-01-05 11:14:00,3222,3223.2,3221.6,3223.1,2631
TCS,2026-01-05 11:15:00,3223.3,3224.3,3222.3,3223.3,3381
TCS,2026-01-05 11:16:00,3223,3224.3,3221.5,3222,9139
TCS,2026-01-05 11:17:00,3222.3,3224.5,3222,3224.3,5161
TCS,2026-01-05 11:18:00,3224.4,3224.7,3224,3224.1,9209
TCS,2026-01-05 11:19:00,3224.1,3224.1,3220.7,3221.8,1202
TCS,2026-01-05 11:20:00,3221.4,3222.5,3221.4,3222.2,2097
TCS,2026-01-05 11:21:00,3222.5,3222.9,3221.7,3222.4,752
TCS,2026-01-05 11:22:00,3222.8,3222.8,3220.6,3220.9,2774
TCS,2026-01-05 11:23:00,3220.8,3224,3220.2,3223.3,14359
TCS,2026-01-05 11:24:00,3223,3223.7,3221.3,3221.3,13615
TCS,2026-01-05 11:25:00,3221.8,3225.5,3221.2,3225,19910
TCS,2026-01-05 11:26:00,3225.6,3226,3224.1,3224.1,8279
TCS,2026-01-05 11:27:00,3223.9,3225.4,3222.9,3224.9,1730
TCS,2026-01-05 11:28:00,3224.9,3225.4,3224.1,3224.7,1987
TCS,2026-01-05 11:29:00,3224.6,3225.2,3223.5,3223.5,1245
TCS,2026-01-05 11:30:00,3223.3,3224.5,3222.9,3223.9,1108
TCS,2026-01-05 11:31:00,3224,3225,3223.4,3224.7,827
TCS,2026-01-05 11:32:00,3224.7,3225,3222.4,3222.4,1759
TCS,2026-01-05 11:33:00,3222.6,3224,3222.6,3223.5,2258
TCS,2026-01-05 11:34:00,3223.5,3224,3222.8,3223.8,484
TCS,2026-01-05 11:35:00,3223.7,3223.8,3223.4,3223.5,852
TCS,2026-01-05 11:36:00,3224.2,3225.9,3224.2,3225.4,7025
TCS,2026-01-05 11:37:00,3225.7,3226.8,3225.1,3226,3324
TCS,2026-01-05 11:38:00,3226.1,3226.1,3224.5,3225,7193
TCS,2026-01-05 11:39:00,3224.6,3225.7,3224.5,3225.7,1642
TCS,2026-01-05 11:40:00,3225.2,3225.2,3224,3224.6,5368
TCS,2026-01-05 11:41:00,3224.4,3224.9,3224,3224,2053
TCS,2026-01-05 11:42:00,3224.1,3225,3224.1,3224.8,1142
TCS,2026-01-05 11:43:00,3224.7,3224.7,3223.5,3223.9,3611
TCS,2026-01-05 11:44:00,3223.7,3223.9,3223.5,3223.5,1000
TCS,2026-01-05 11:45:00,3223.5,3224.3,3223.5,3224,2943
TCS,2026-01-05 11:46:00,3224.4,3224.4,3223.5,3223.6,4558
TCS,2026-01-05 11:47:00,3223.5,3224,3223.3,3223.4,505
TCS,2026-01-05 11:48:00,3221.7,3224,3220.6,3220.6,7095
TCS,2026-01-05 11:49:00,3220.7,3225.6,3220.4,3223.2,15497
TCS,2026-01-05 11:50:00,3225,3225.1,3223.1,3223.1,11330
TCS,2026-01-05 11:51:00,3223.2,3223.9,3223,3223.6,1156
TCS,2026-01-05 11:52:00,3223.2,3226.2,3222.5,3224.7,3301
TCS,2026-01-05 11:53:00,3225.3,3228.4,3224.8,3227.1,8003
TCS,2026-01-05 11:54:00,3227.2,3228.4,3226.9,3228,2855
TCS,2026-01-05 11:55:00,3227,3228.5,3226.6,3227.8,2821
TCS,2026-01-05 11:56:00,3227.9,3228,3226.7,3226.7,1229
TCS,2026-01-05 11:57:00,3227.1,3227.6,3225.7,3226.4,4345
TCS,2026-01-05 11:58:00,3226.5,3229.2,3226.2,3229.2,3944
TCS,2026-01-05 11:59:00,3228.9,3230.8,3227.9,3230.8,20639
TCS,2026-01-05 12:00:00,3230,3231.3,3229.3,3229.4,4326
TCS,2026-01-05 12:01:00,3229.4,3229.5,3229,3229.2,548
TCS,2026-01-05 12:02:00,3229.2,3229.4,3228.2,3228.4,1229
TCS,2026-01-05 12:03:00,3229.1,3230.4,3228.2,3229.4,1391
TCS,2026-01-05 12:04:00,3230,3230.1,3228.8,3230.1,1823
TCS,2026-01-05 12:05:00,3230,3230.1,3229,3229.9,1335
TCS,2026-01-05 12:06:00,3229.6,3230,3228.2,3228.8,1764
TCS,2026-01-05 12:07:00,3228.7,3228.7,3227.3,3227.6,1851
TCS,2026-01-05 12:08:00,3227.9,3229,3227.8,3228.8,1975
TCS,2026-01-05 12:09:00,3228.7,3230,3228.5,3229.4,2806
TCS,2026-01-05 12:10:00,3228.9,3230,3228.9,3229.9,1395
TCS,2026-01-05 12:11:00,3229,3229,3225.9,3228.1,10463
TCS,2026-01-05 12:12:00,3228.3,3229.3,3226,3226.6,13843
TCS,2026-01-05 12:13:00,3227.2,3227.2,3225.9,3227.1,671
TCS,2026-01-05 12:14:00,3226.9,3229.6,3226,3228.3,8841
TCS,2026-01-05 12:15:00,3228,3230.4,3228,3229.1,5401
TCS,2026-01-05 12:16:00,3230.6,3231.3,3229.2,3229.2,3598
TCS,2026-01-05 12:17:00,3229.1,3231.6,3228.9,3229.8,7801
TCS,2026-01-05 12:18:00,3229.1,3232.7,3229,3229.2,7686
TCS,2026-01-05 12:19:00,3228.7,3233.8,3228.6,3229.9,11921
TCS,2026-01-05 12:20:00,3229,3230,3228.8,3229.1,3701
TCS,2026-01-05 12:21:00,3229.1,3231.7,3228.9,3229.1,8459
TCS,2026-01-05 12:22:00,3228.9,3229.2,3228.4,3228.5,1199
TCS,2026-01-05 12:23:00,3228.5,3229.6,3228.2,3229.1,442
TCS,2026-01-05 12:24:00,3229.1,3229.3,3228.5,3228.9,1447
TCS,2026-01-05 12:25:00,3228.9,3229,3228.5,3228.8,759
TCS,2026-01-05 12:26:00,3228.7,3228.7,3226.9,3227.7,2924
TCS,2026-01-05 12:27:00,3227,3227.8,3227,3227.7,773
TCS,2026-01-05 12:28:00,3227.7,3228.6,3227.1,3227.8,1031
TCS,2026-01-05 12:29:00,3228,3228,3227.4,3227.5,661
TCS,2026-01-05 12:30:00,3227.8,3229,3227.5,3228.5,876
TCS,2026-01-05 12:31:00,3229,3229,3228,3228,5785
TCS,2026-01-05 12:32:00,3227.4,3228.4,3227.3,3228,754
TCS,2026-01-05 12:33:00,3228,3228.3,3227,3227.4,788
TCS,2026-01-05 12:34:00,3227.4,3230,3226.9,3228.3,27794
TCS,2026-01-05 12:35:00,3228.2,3228.2,3226.5,3226.7,6616
TCS,2026-01-05 12:36:00,3226.6,3228,3226.5,3227.5,899
TCS,2026-01-05 12:37:00,3228,3228,3227.2,3227.2,1221
TCS,2026-01-05 12:38:00,3227.7,3227.7,3226.1,3227.1,1212
TCS,2026-01-05 12:39:00,3227.1,3227.5,3225.9,3225.9,1090
TCS,2026-01-05 12:40:00,3225.2,3228,3225.2,3227.6,2356
TCS,2026-01-05 12:41:00,3228.8,3230,3228.3,3229.6,3420
TCS,2026-01-05 12:42:00,3229.2,3230.7,3227.6,3228,9012
TCS,2026-01-05 12:43:00,3228.5,3230.2,3227.5,3229.7,1753
TCS,2026-01-05 12:44:00,3229.7,3231,3229,3229.7,913
TCS,2026-01-05 12:45:00,3230.6,3230.6,3228.6,3229,1743
TCS,2026-01-05 12:46:00,3228.8,3230.6,3228.7,3229.1,668
TCS,2026-01-05 12:47:00,3229.7,3230,3228.7,3229.6,858
TCS,2026-01-05 12:48:00,3229.7,3230,3227.2,3227.3,1935
TCS,2026-01-05 12:49:00,3227.3,3230,3227,3229.7,2629
TCS,2026-01-05 12:50:00,3229.1,3230.7,3229,3229.4,1094
TCS,2026-01-05 12:51:00,3229.9,3231,3229.7,3230.2,1138
TCS,2026-01-05 12:52:00,3230.4,3231,3229.6,3230.1,2702
TCS,2026-01-05 12:53:00,3229.6,3231.8,3229.6,3230.7,12983
TCS,2026-01-05 12:54:00,3230.7,3231,3229.9,3231,6226
TCS,2026-01-05 12:55:00,3231,3231.2,3229.2,3229.5,4151
TCS,2026-01-05 12:56:00,3230,3230,3225.7,3226,7249
TCS,2026-01-05 12:57:00,3226.1,3226.7,3225.5,3225.5,794
TCS,2026-01-05 12:58:00,3225.6,3225.8,3225,3225,1636
TCS,2026-01-05 12:59:00,3224.7,3224.7,3223.3,3223.8,5213
TCS,2026-01-05 13:00:00,3223.7,3224.9,3223.1,3224.3,2101
TCS,2026-01-05 13:01:00,3224.2,3224.4,3223.8,3223.9,904
TCS,2026-01-05 13:02:00,3223.9,3226.3,3223.8,3225.8,1412
TCS,2026-01-05 13:03:00,3225.5,3226.1,3224.2,3224.5,3917
TCS,2026-01-05 13:04:00,3224.7,3225.6,3223.9,3223.9,1403
TCS,2026-01-05 13:05:00,3223.9,3224.5,3223.8,3224.2,436
TCS,2026-01-05 13:06:00,3224.1,3226.2,3223.8,3225.6,3735
TCS,2026-01-05 13:07:00,3225.7,3225.7,3225.1,3225.1,1006
TCS,2026-01-05 13:08:00,3225.2,3226.2,3225.1,3225.9,680
TCS,2026-01-05 13:09:00,3225.3,3226,3225.3,3225.9,1115
TCS,2026-01-05 13:10:00,3226,3226.1,3225.1,3225.3,1469
TCS,2026-01-05 13:11:00,3225.8,3226.1,3225.6,3226.1,1004
TCS,2026-01-05 13:12:00,3226,3226.5,3226,3226.2,553
TCS,2026-01-05 13:13:00,3226,3227.5,3225.6,3225.6,2700
TCS,2026-01-05 13:14:00,3226.4,3226.6,3225.4,3225.9,612
TCS,2026-01-05 13:15:00,3225.4,3225.9,3225,3225.7,551
TCS,2026-01-05 13:16:00,3225.6,3225.8,3225,3225.1,457
TCS,2026-01-05 13:17:00,3225.1,3225.9,3225,3225,1923
TCS,2026-01-05 13:18:00,3225.8,3225.8,3225.3,3225.5,555
TCS,2026-01-05 13:19:00,3225.3,3225.7,3225,3225,479
TCS,2026-01-05 13:20:00,3225.8,3227.5,3225.5,3227.1,1417
TCS,2026-01-05 13:21:00,3226.7,3227.3,3226,3226.1,1187
TCS,2026-01-05 13:22:00,3226,3226.9,3226,3226.8,865
TCS,2026-01-05 13:23:00,3226.5,3227.5,3226.5,3226.9,2351
TCS,2026-01-05 13:24:00,3226.9,3229,3226.9,3229,1911
TCS,2026-01-05 13:25:00,3229,3229,3228.4,3228.8,1176
TCS,2026-01-05 13:26:00,3228.8,3229,3228.4,3228.4,434
TCS,2026-01-05 13:27:00,3228.2,3228.2,3226,3226.7,2617
TCS,2026-01-05 13:28:00,3226.7,3226.9,3226,3226.1,367
TCS,2026-01-05 13:29:00,3226.1,3226.5,3226,3226.1,883
TCS,2026-01-05 13:30:00,3226.2,3226.9,3225.9,3226.1,1117
TCS,2026-01-05 13:31:00,3226.1,3227.5,3225.8,3227.4,12438
TCS,2026-01-05 13:32:00,3227.2,3228.8,3226.5,3226.6,19310
TCS,2026-01-05 13:33:00,3226.7,3227.7,3226.7,3227,773
TCS,2026-01-05 13:34:00,3227.6,3227.7,3226.7,3226.9,574
TCS,2026-01-05 13:35:00,3226.9,3227,3226.4,3226.4,601
TCS,2026-01-05 13:36:00,3226.8,3227.4,3224.5,3226.1,6790
TCS,2026-01-05 13:37:00,3226.2,3228.6,3226.1,3227.4,17045
TCS,2026-01-05 13:38:00,3227,3227.6,3226.6,3226.8,1448
TCS,2026-01-05 13:39:00,3226.7,3227.5,3226,3227,2484
TCS,2026-01-05 13:40:00,3227.2,3227.5,3226.4,3226.4,1279
TCS,2026-01-05 13:41:00,3226.4,3227,3226.2,3226.3,633
TCS,2026-01-05 13:42:00,3226.7,3228.3,3226.2,3227.1,3314
TCS,2026-01-05 13:43:00,3227.7,3228.5,3226.2,3227.9,6197
TCS,2026-01-05 13:44:00,3227.9,3230,3227.7,3227.8,11673
TCS,2026-01-05 13:45:00,3227.8,3229,3227.1,3228.7,20507
TCS,2026-01-05 13:46:00,3228.7,3229.1,3227.6,3228,3247
TCS,2026-01-05 13:47:00,3227.7,3228.5,3227.5,3227.6,966
TCS,2026-01-05 13:48:00,3228.1,3228.1,3227.5,3227.5,2777
TCS,2026-01-05 13:49:00,3227.6,3228,3227,3227,13608
TCS,2026-01-05 13:50:00,3226.7,3227.9,3226.7,3227,50551
TCS,2026-01-05 13:51:00,3227.2,3229.1,3227.2,3227.6,9137
TCS,2026-01-05 13:52:00,3227.8,3227.9,3227.5,3227.6,2473
TCS,2026-01-05 13:53:00,3227.9,3227.9,3227.5,3227.5,1893
TCS,2026-01-05 13:54:00,3227.5,3228.6,3227.5,3227.5,9225
TCS,2026-01-05 13:55:00,3227.7,3229.8,3227.7,3228,6022
TCS,2026-01-05 13:56:00,3228,3228.5,3228,3228.2,2303
TCS,2026-01-05 13:57:00,3228,3228.2,3227,3227.1,15590
TCS,2026-01-05 13:58:00,3227.2,3227.7,3227,3227.1,3896
TCS,2026-01-05 13:59:00,3227.3,3227.6,3227,3227.2,1590
TCS,2026-01-05 14:00:00,3227,3227.5,3227,3227,1048
TCS,2026-01-05 14:01:00,3227.1,3227.4,3226.5,3226.5,13426
TCS,2026-01-05 14:02:00,3226.5,3226.8,3225.6,3225.6,60278
TCS,2026-01-05 14:03:00,3225.3,3226.5,3224.9,3225,43404
TCS,2026-01-05 14:04:00,3225.4,3227,3224.9,3226.5,7585
TCS,2026-01-05 14:05:00,3226.3,3226.4,3226,3226.1,5044
TCS,2026-01-05 14:06:00,3226.2,3227.3,3226,3227.3,6448
TCS,2026-01-05 14:07:00,3228.3,3228.8,3226.8,3227.8,26862
TCS,2026-01-05 14:08:00,3227.8,3227.8,3226.4,3226.4,2560
TCS,2026-01-05 14:09:00,3226.2,3226.7,3225,3225.6,9189
TCS,2026-01-05 14:10:00,3225.7,3227,3225.2,3227,6220
TCS,2026-01-05 14:11:00,3226.9,3227.6,3226,3226.2,3463
TCS,2026-01-05 14:12:00,3226.2,3226.2,3225.6,3225.9,1946
TCS,2026-01-05 14:13:00,3225.9,3226.3,3225,3225.6,2275
TCS,2026-01-05 14:14:00,3225.6,3225.6,3225,3225,2548
TCS,2026-01-05 14:15:00,3225.3,3227.3,3225.1,3226.7,3600
TCS,2026-01-05 14:16:00,3226.3,3228.6,3226.3,3227.9,5314
TCS,2026-01-05 14:17:00,3227.8,3227.8,3225.5,3226.3,4488
TCS,2026-01-05 14:18:00,3226.3,3226.6,3225,3225.3,5670
TCS,2026-01-05 14:19:00,3226.4,3226.4,3224.9,3226.1,3728
TCS,2026-01-05 14:20:00,3226.1,3226.4,3225,3225.2,2095
TCS,2026-01-05 14:21:00,3225.2,3225.5,3221.9,3222.6,8573
TCS,2026-01-05 14:22:00,3222.8,3224,3222.5,3223.2,4185
TCS,2026-01-05 14:23:00,3224,3225.6,3222.7,3222.7,2813
TCS,2026-01-05 14:24:00,3222.4,3224,3222.3,3223.9,2730
TCS,2026-01-05 14:25:00,3223.9,3224,3221.5,3222.6,1416
TCS,2026-01-05 14:26:00,3222.6,3222.7,3221.5,3221.5,2107
TCS,2026-01-05 14:27:00,3221.7,3222.6,3221.3,3221.6,1744
TCS,2026-01-05 14:28:00,3222.6,3224.5,3221.9,3223.8,14867
TCS,2026-01-05 14:29:00,3223.8,3224.3,3220.6,3221,18660
TCS,2026-01-05 14:30:00,3221,3222.6,3220.5,3222.4,4426
TCS,2026-01-05 14:31:00,3222.8,3223,3221.4,3222.5,1524
TCS,2026-01-05 14:32:00,3222.5,3223.7,3222.3,3223.7,4049
TCS,2026-01-05 14:33:00,3223.8,3225,3223.1,3225,1472
TCS,2026-01-05 14:34:00,3225,3225.9,3224,3224.7,1649
TCS,2026-01-05 14:35:00,3224.7,3225.2,3224,3224.3,2330
TCS,2026-01-05 14:36:00,3223.8,3224.8,3223.4,3224.8,2189
TCS,2026-01-05 14:37:00,3224.9,3225,3222.7,3223.5,1792
TCS,2026-01-05 14:38:00,3223.7,3224,3222,3222.9,1950
TCS,2026-01-05 14:39:00,3222.8,3223.6,3222,3222.7,2454
TCS,2026-01-05 14:40:00,3222.5,3223,3221.6,3222.3,2003
TCS,2026-01-05 14:41:00,3222.3,3224,3221.8,3222.4,7272
TCS,2026-01-05 14:42:00,3222.7,3223.2,3221,3221,7356
TCS,2026-01-05 14:43:00,3221,3223.2,3220.4,3223.2,7884
TCS,2026-01-05 14:44:00,3223.1,3224,3221.7,3223.3,10034
TCS,2026-01-05 14:45:00,3223.3,3223.6,3221.1,3222,5389
TCS,2026-01-05 14:46:00,3223,3223.8,3221.7,3223.3,3455
TCS,2026-01-05 14:47:00,3222.9,3223.9,3221.3,3221.3,3709
TCS,2026-01-05 14:48:00,3222.5,3223,3221.1,3221.8,1940
TCS,2026-01-05 14:49:00,3221.8,3222.2,3220.3,3221.6,4464
TCS,2026-01-05 14:50:00,3221.7,3221.7,3220,3220,3812
TCS,2026-01-05 14:51:00,3220.4,3224.1,3220,3224.1,5417
TCS,2026-01-05 14:52:00,3224.5,3225,3221.7,3223.5,12568
TCS,2026-01-05 14:53:00,3223.5,3223.6,3220.8,3221.7,2847
TCS,2026-01-05 14:54:00,3221.7,3222.4,3220.7,3222.4,2254
TCS,2026-01-05 14:55:00,3221.3,3222.5,3221.1,3222.2,2585
TCS,2026-01-05 14:56:00,3222.3,3223.1,3221.6,3221.9,3316
TCS,2026-01-05 14:57:00,3221.4,3222.9,3221,3222,3473
TCS,2026-01-05 14:58:00,3221.9,3221.9,3220,3220,2018
TCS,2026-01-05 14:59:00,3220.6,3222.4,3220.6,3221.7,3618
TCS,2026-01-05 15:00:00,3222.4,3224.2,3222.1,3223.3,20297
TCS,2026-01-05 15:01:00,3223.3,3223.3,3220.7,3220.9,13124
TCS,2026-01-05 15:02:00,3220.5,3221,3220,3220.1,9428
TCS,2026-01-05 15:03:00,3220.8,3221.1,3220,3220.8,13121
TCS,2026-01-05 15:04:00,3221.1,3222.4,3221,3221.3,11835
TCS,2026-01-05 15:05:00,3221.1,3221.3,3220.6,3220.6,9638
TCS,2026-01-05 15:06:00,3220.7,3220.8,3220,3220.1,11996
TCS,2026-01-05 15:07:00,3220,3221.9,3218.5,3220.5,41120
TCS,2026-01-05 15:08:00,3220.1,3220.9,3218.6,3218.8,13031
TCS,2026-01-05 15:09:00,3219.2,3220.1,3218.1,3218.5,12983
TCS,2026-01-05 15:10:00,3218.3,3220,3216.7,3216.7,18060
TCS,2026-01-05 15:11:00,3217.3,3217.4,3216,3216.4,10977
TCS,2026-01-05 15:12:00,3216.4,3217.6,3216,3216,20086
TCS,2026-01-05 15:13:00,3216,3216,3214.5,3214.6,12855
TCS,2026-01-05 15:14:00,3215,3217,3214.2,3214.4,16086
TCS,2026-01-05 15:15:00,3214.4,3216.4,3214.3,3215.2,13773
TCS,2026-01-05 15:16:00,3215.3,3216.4,3214.1,3215.1,19000
TCS,2026-01-05 15:17:00,3215.6,3215.8,3215,3215.6,8142
TCS,2026-01-05 15:18:00,3215.6,3215.7,3215.1,3215.2,16269
TCS,2026-01-05 15:19:00,3215.2,3215.2,3214.7,3214.7,11709
TCS,2026-01-05 15:20:00,3214.9,3214.9,3214.2,3214.3,13164
TCS,2026-01-05 15:21:00,3214.3,3214.3,3212.4,3213.5,17227
TCS,2026-01-05 15:22:00,3212.6,3213.4,3211.4,3212.5,15294
TCS,2026-01-05 15:23:00,3212.5,3213.1,3211.8,3213.1,15118
TCS,2026-01-05 15:24:00,3212.6,3212.7,3210.5,3212,15832
TCS,2026-01-05 15:25:00,3212.1,3213.8,3210.8,3212.9,18672
TCS,2026-01-05 15:26:00,3213,3213,3210.5,3211.5,13247
TCS,2026-01-05 15:27:00,3211.1,3211.5,3207,3207.5,17465
TCS,2026-01-05 15:28:00,3207.5,3209.6,3206.1,3208.2,10700
TCS,2026-01-05 15:29:00,3206.2,3213,3206.2,3213,16810
RELIANCE,2026-01-01 09:15:00,1573.7,1577.8,1572.3,1577.5,133910
RELIANCE,2026-01-01 09:16:00,1577.5,1579,1576,1578.4,90338
RELIANCE,2026-01-01 09:17:00,1578,1578,1576.4,1576.4,22106
RELIANCE,2026-01-01 09:18:00,1576.4,1576.7,1575.6,1576.4,20986
RELIANCE,2026-01-01 09:19:00,1576,1576.1,1575.2,1575.3,16609
RELIANCE,2026-01-01 09:20:00,1575.3,1576.5,1575.3,1575.7,16005
RELIANCE,2026-01-01 09:21:00,1575.6,1577.6,1575.5,1576.7,11969
